name,description,cuisinePrimary,cuisineSecondary,address_full,phone,website,latitude,longitude,rating,reviewCount,priceRange,features
"Bar Do Mituca","","","","Avenida Manoel Gonçalves Da Luz, 696, Recife, Pernambuco","+5581984171660","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d27309611-Reviews-Bar_Do_Mituca-Recife_State_of_Pernambuco.html","-8.071395","-34.918037",-1,-1,"",""
"Bar Do Ninja","","","","Rua Voluntários Da Pátria, 194, Recife, Pernambuco","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d27394101-Reviews-Bar_Do_Ninja-Recife_State_of_Pernambuco.html","-8.031051","-34.882957",-1,-1,"",""
"Bar Do Piu-piu","","","","Rua Doutor Machado, 701, Recife, Pernambuco","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d27395975-Reviews-Bar_Do_Piu_piu-Recife_State_of_Pernambuco.html","-8.028831","-34.880123",-1,-1,"",""
"Bar Do Samuray","Atendimento agradável com o próprio Samurai... Você desfruta dos melhores pratos de frutos do mar como: Siri-mole, camarão, lagosta, peixes, e etc... Sem contar com caldinhos de peixe e mariscos deliciosos...","","","Rua Badejo 258 Brasilia Teimosa, Recife, Pernambuco 51010-040","","","-8.081844","-34.87889",4.2,38,"$$ - $$$","Lugares para sentar; Para levar; Serviço de mesa"
"Bar Do Zé","","","","Rua Coronel Alfredo Duarte, 131, Recife, Pernambuco","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d27199764-Reviews-Bar_Do_Ze-Recife_State_of_Pernambuco.html","-8.07161","-34.90918",-1,-1,"",""
"Bar E Lanchonete Da Piscina","","","","Rua Lindolfo Color SN Engenho Do Meio, Recife, Pernambuco 50730-600","","","-8.0527","-34.94043",-1,-1,"",""
"Bar E Lanchonete Rainha Da Sucata","","","","Rua Dois Irmãos, 1190 Dois Irmaos, Recife, Pernambuco 52171-010","","","-8.02065","-34.93554",-1,-1,"",""
"Bar E Lanchonete a Polhoca","","","","Avenida Norte Miguel Arraes de Alencar 8250 B Macaxeira, Recife, Pernambuco","","","-8.02869","-34.90187",-1,-1,"",""
"Bar E Restaurante Da Lenna","","","","Avenida Tenente Felipe Bandeira de Melo 97 and 1 F Areias, Recife, Pernambuco","","","-8.096099","-34.929035",3,1,"",""
"Bar E Restaurante Sabor Do Sertao","","","","Avenida Professor Artur de Sa 246 Cidade Universitaria, Recife, Pernambuco 50740-535","","","-8.0464","-34.94679",-1,-1,"",""
"Bar E Resteurante Conceicao","","","","Rua Serra da Prata 99 Cohab, Recife, Pernambuco 51320-625","","","-8.117276","-34.95831",-1,-1,"",""
"Bar Recanto Da Amiga Jo","","Pub","","Travessa Santa Lucia 94 Vl Tolstoi, Recife, Pernambuco 50731-530","","","-8.039042","-34.930363",4,1,"",""
"Bar Super8","","","","Rua Mamede Simões, 144, Recife, Pernambuco","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d27397104-Reviews-Bar_Super8-Recife_State_of_Pernambuco.html","-8.05784","-34.88008",-1,-1,"",""
"Bar Teatro Mamulengo","Lugares para sentar","Bar","","Rua da Guia 211, Recife, Pernambuco 50030-210","+55 81 98575-1490","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d8246685-Reviews-Bar_Teatro_Mamulengo-Recife_State_of_Pernambuco.html","-8.06105","-34.87164",3.9,16,"$","Lugares para sentar"
"Bar do Abelardo","","","","R. Ana Neri, 05 - Torre, Recife, Pernambuco 50710-080","","","-8.04192","-34.90816",5,1,"",""
"Bar do Bernardo","","","","R. Dr. Adélino, 80 Afogados, Recife, Pernambuco 50820-590","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d19417180-Reviews-Bar_do_Bernardo-Recife_State_of_Pernambuco.html","-8.07589","-34.90822",3.5,2,"",""
"Bar do Brilhozinho","Lugares para sentar","","","Rua Ilha do Destino 56, Recife, Pernambuco 51020-070","","","-8.109375","-34.89202",4.5,64,"$$ - $$$","Lugares para sentar; Para levar; Serviço de mesa"
"Bar do Neno e Lula","Inspirados em botequins do Rio de Janeiro, o Bar do Neno e do Lula mesclam o rustico com o sofisticado. Com capacidade para 180 pessoas sentadas, o lugar funciona de domingo a domingo e e reconhecido na cidade pela grande variedade de petiscos e pelo famoso caldinho de feijao. Sendo dois bares em um, leva os respectivos nomes por causa dos apelidos cujos socios foram batizados (Neno e Lula). Na verdade, o projeto inicial se chamava Bar do Neno; entretanto, tamanha fora o sucesso da casa que os donos resolveram abrir outro ao lado, o Bar do Lula, que divide a cozinha com o primeiro.","Bar","","R. Padre Roma, 722, Recife, Pernambuco 52060-060","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d10631946-Reviews-Bar_do_Neno_e_Lula-Recife_State_of_Pernambuco.html","-8.032814","-34.909508",3.8,34,"$$ - $$$","Acesso para cadeirantes; Serve bebida alcoólica; Serviço de mesa"
"Bar do Paulinho","","Churrasco","","Avenida Engenheiro Domingos Ferreira 2244 Próximo a Paulo Miranda, Recife, Pernambuco 51020-030","(81)30323131","","-8.109256","-34.891747",3.8,10,"$$ - $$$",""
"Bar do Zé Corninho","","","","Rua Bianor de Oliveira, 95, Recife, Pernambuco","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d27189604-Reviews-Bar_do_Ze_Corninho-Recife_State_of_Pernambuco.html","-8.031103","-34.87882",-1,-1,"",""
"Bar do Zé","","","","Rua Jerônimo Vilela, 739, Recife, Pernambuco","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d27189485-Reviews-Bar_do_Ze-Recife_State_of_Pernambuco.html","-8.025802","-34.882935",-1,-1,"",""
"Bar e Lanchonete Do Zaia","","","","Rua Erundina Negreiros de Araujo 580 Crg Do Jenipapo, Recife, Pernambuco 52091-026","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d5681371-Reviews-Bar_e_Lanchonete_Do_Zaia-Recife_State_of_Pernambuco.html","-8.006802","-34.936256",3.3,3,"",""
"Bar e Lanchonete Guitarras","","","","Avenida Herculano Bandeira 513 Pina, Recife, Pernambuco 51110-131","","","-8.08868","-34.88547",4,2,"",""
"Bar e Lanchonete O Moedao","","","","Rua da Moeda 57, Recife, Pernambuco 50030-040","","","-8.06463","-34.87249",4,1,"",""
"Bar e Restaurante Encontro Dos Amigos","","Pub","","Rua Corredor do Bispo 131 Barro Vermelho, Recife, Pernambuco 50050-090","","","-8.05823","-34.8868",4.5,4,"",""
"Bar e Restaurante Frigideira Boa Vista","","Pub","","Rua da Aurora 127 Nova Brasilia De Itapua, Recife, Pernambuco 50060-010","","","-8.061824","-34.88166",-1,-1,"",""
"Bar e Restaurante Meus Dois Amores","","Pub","","Rua Gomes Coutinho 50 Tamarineira, Recife, Pernambuco 52051-130","","","-8.0272","-34.90488",-1,-1,"",""
"Barbarico Bongiovanni","Acesso para cadeirantes","","","Avenida Engenheiro Domingos Ferreira, 2655 Boa Viagem, Recife, Pernambuco 51020-031","(81) 3325-3310","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d2359860-Reviews-Barbarico_Bongiovanni-Recife_State_of_Pernambuco.html","-8.112819","-34.89377",4.2,127,"$$$$","Acesso para cadeirantes; Lugares para sentar; Para levar; Reservas; Serve bebida alcoólica; Serviço de mesa"
"Barbarico Pastacaffè","Acesso para cadeirantes","","","Avenida Engenheiro Domingos Ferreira 2566, Recife, Pernambuco 51020-030","","","-8.111088","-34.892445",3.8,17,"$$ - $$$","Acesso para cadeirantes; Lugares para sentar; Serviço de mesa"
"Barbearia Tradicao","","Pub","","Avenida Caxanga 2600, Recife, Pernambuco 50731-000","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d10750263-Reviews-Barbearia_Tradicao-Recife_State_of_Pernambuco.html","-8.04538","-34.92996",5,1,"",""
"Barbosa","","Pub","","Rua Mamede Simoes 115 Sto Amaro, Recife, Pernambuco 50050-570","","","-8.05786","-34.8802",3,2,"",""
"Barbudos Burguer","BARBUDOS é um hamburgueria que teve início no bairro do Cordeiro no Recife onde começamos a contar uma nova história. Sendo assim, esperamos que você esteja aqui para compartilhar isso conosco.","Lanchonete","","Rua Costa Maia 473A Loja, Recife, Pernambuco 50711-360","81983489559","","-8.04546","-34.92437",-1,-1,"$",""
"Barchef Boteco","Bar, boteco, cervejaria, drinks","","","Av Conselheiro Aguiar 2814, Recife, Pernambuco 51020-020","","","-8.113779","-34.893368",3.7,10,"$$ - $$$","Reservas"
"Bargaço","Aqui você desfruta de uma experiência gastronômica inesquecível e torna seus momentos ainda mais especiais. Nova Localização: Cais de Santa Rita, 46 - Novotel Recife Marina. ABERTURA: Dia 15.08.24 (Quarta-feira), às 17h.","","","Cais de Santa Rita, 46 Novotel Recife Marina, Recife, Pernambuco 50020-455","+55 81 99861-0014","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d2002135-Reviews-Restaurante_Bargaco-Recife_State_of_Pernambuco.html","-8.084292","-34.888",4.4,1913,"$$$$","Aceita cartão de crédito; Acesso para cadeirantes; Bar completo; Cadeiras para bebês; Estacionamento com manobrista; Estacionamento com validação; Estacionamento disponível; Lugares para sentar; Para levar; Reservas; Serve bebida alcoólica; Serviço de mesa; Wi-fi gratuito"
"Barraca Beer","","","","Avenida Norte Miguel Arraes De Alencar, 6139, Recife, Pernambuco","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d27405740-Reviews-Barraca_Beer-Recife_State_of_Pernambuco.html","-8.021121","-34.920036",-1,-1,"",""
"Barraca da Milena","","","","Quiosque 31, Av. Boa Viagem, Recife, Pernambuco 51021-000","","","","",5,1,"",""
"Barraca do Pezão","Lugares para sentar","","","Av. Boa Viagem Praia de Boa Viagem, Recife, Pernambuco","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d7620129-Reviews-Barraca_do_Pezao-Recife_State_of_Pernambuco.html","-8.114469","-34.891068",3.9,78,"$$ - $$$","Lugares para sentar; Serve bebida alcoólica; Serviço de mesa"
"Barraxada","","Pub","","Rua Doutor Eudes Costa 75 Agua Fria, Recife, Pernambuco 52111-240","","","-8.01974","-34.89609",4,2,"",""
"Barzinho Lm","","","","Rua Doutor Andrade Lyra 32 Jordao, Recife, Pernambuco 51250-360","","","-8.13478","-34.9361",-1,-1,"",""
"Basilicata Pizzaria","","","","Avenida Boa Viagem 560 Bloco B Terreo, Recife, Pernambuco 51011-000","+181994506110","","-8.096348","-34.883495",-1,-1,"",""
"Batistao","","","","Praca Solange Pinto Melo SN Centro, Recife, Pernambuco 50610-010","","","-8.23312","-35.75096",-1,-1,"",""
"BeachClub BoaViagem","","","","Av. Boa Viagem, 2979, Recife, Pernambuco 51011-000","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d28779663-Reviews-BeachClub_BoaViagem-Recife_State_of_Pernambuco.html","-8.116069","-34.893047",-1,-1,"",""
"BeachClub BoaViagem","","","","Av. Boa Viagem 3000 Boa Viagem, Recife, Pernambuco 51011-000","(31) 98887-8860","","-8.116286","-34.89223",5,1,"",""
"Beca Bar, O Bar do Arrumadinho","Serviço de mesa","","","Rua Pedro Afonso 326 Sto Amaro, Recife, Pernambuco 50100-220","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d5689334-Reviews-Beca_Bar_O_Bar_do_Arrumadinho-Recife_State_of_Pernambuco.html","-8.04922","-34.88185",4.6,20,"$","Serviço de mesa"
"BeerDock - Boa Viagem","BeerDock is the first bar in Pernambuco dedicated to craft beers. There are 15 individual taps that alternate national and imported beers of various styles that come straight from our cold room. In addition to taps, the bar serves a beer menu with more than 300 labels from the best breweries in the world. With an air-conditioned ambience, warm and cozy decoration, a staff prepared to guide you and a menu harmonized with drinks, BeerDock is the right place for you to have the best brewing experience in Recife, in the Madalena and Boa Viagem neighborhood. Bring friends, bring your thirst !!!","Bar","","R. Maria Carolina, 273, Recife, Pernambuco 51020-220","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d12641893-Reviews-BeerDock_Boa_Viagem-Recife_State_of_Pernambuco.html","-8.114599","-34.89569",3.9,85,"$$ - $$$","Aceita cartão de crédito; Acesso para cadeirantes; Bar completo; Lugares para sentar; Para levar; Reservas; Serve bebida alcoólica; Serviço de mesa; Televisão; Vinho e cerveja; Wi-fi gratuito"
"Bela Vista Restaurante","","","","Rua Dom Pedro II 221 Santo Antonio, Recife, Pernambuco 52191-311","","","-8.06238","-34.87696",-1,-1,"",""
"Belas Pizza","","","","R Gnl Polidoro, 746 - Lj B Varzea, Recife, Pernambuco","(81) 3271-2056","","-8.04354","-34.94736",3,1,"",""
"Beleleu Burger & Bar","Serviço de mesa","","","Avenida Conselheiro Aguiar 802, Recife, Pernambuco 51011-030","","","-8.097519","-34.88522",3.7,11,"","Serviço de mesa"
"Belem Galeto Express","","","","Estrada de Belem 1627 Poco Da Panela, Recife, Pernambuco 52040-000","","","-8.03195","-34.87743",4.3,4,"$$ - $$$",""
"Bella Brasa","","","","Avenida Conselheiro Aguiar 4510 Em Frente Ao Supermercado Extra, Boa Viagem, Recife, Pernambuco 51021-020","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d8844804-Reviews-Bella_Brasa-Recife_State_of_Pernambuco.html","-8.12667","-34.89987",3.6,5,"$",""
"Bella Napoli","","","","Rua Real da Torre 802, Recife, Pernambuco 50710-100","+55 81 3132-9102","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d17625329-Reviews-Bella_Napoli-Recife_State_of_Pernambuco.html","-8.04986","-34.9083",3.7,3,"",""
"Bello's Bomboniere e Sorveteria","","","","Rua Sao Nicolau 230 Ipsep, Recife, Pernambuco 51350-530","","","-8.10656","-34.92478",4,1,"",""
"Bento_ya1","","","","Rua Feliciano José De Farias, 110, Recife, Pernambuco","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d27383177-Reviews-Bento_ya1-Recife_State_of_Pernambuco.html","-8.13272","-34.90483",-1,-1,"",""
"Bença Vó Cozinha Afetiva","Em um mundo onde o ritmo frenético da vida nos afasta das raízes e das tradições, o Bença Vó surge como um oásis gastronômico que nos reconecta com o calor e o amor de uma cozinha tradicional. A casa evoca memórias afetuosas de nossas avós e de suas comidas, sendo mais do que um local para saciar a fome, e sim um abraço acolhedor que nos envolve assim que se cruza a porta. A decoração remete às casas de nossos avós e nos faz sentir como se estivéssemos em casa, onde o tempo parece desacelerar e os momentos se tornam preciosos. Que tal celebrar o sabor autêntico e criar novas memórias afetivas em torno da mesa?","Sul-americana","","Av. Dezessete de Agosto, 1495 Poço da Panela, Recife, Pernambuco 52061-540","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d26770525-Reviews-Benca_Vo_Cozinha_Afetiva-Recife_State_of_Pernambuco.html","-8.035086","-34.920765",-1,-1,"",""
"Bercy Crepes Saladas","Acesso para cadeirantes","Suíça","","Rua Professor Ruy Baptista 120, Recife, Pernambuco 51020-160","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d12219780-Reviews-Bercy_Crepes_Saladas-Recife_State_of_Pernambuco.html","-8.110482","-34.89363",4.1,43,"$$ - $$$","Acesso para cadeirantes; Entrega; Lugares para sentar; Para levar; Serve bebida alcoólica; Serviço de mesa"
"Bercy Village","Acesso para cadeirantes","","","Estrada do Encanamento 341, Recife, Pernambuco 52060-210","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d6673266-Reviews-Bercy_Village-Recife_State_of_Pernambuco.html","-8.032349","-34.9136",4.3,251,"$$ - $$$","Acesso para cadeirantes; Cadeiras para bebês; Entrega; Estacionamento disponível; Lugares para sentar; Para levar; Reservas; Serve bebida alcoólica; Serviço de mesa; Wi-fi gratuito"
"Bercy","Acesso para cadeirantes","Sul-americana","","R. Cap. Sampaio Xavier, 332 Aflitos, Recife, Pernambuco 52050-217","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d10053526-Reviews-Bercy-Recife_State_of_Pernambuco.html","-8.036658","-34.89959",4.4,47,"$$ - $$$","Acesso para cadeirantes; Lugares para sentar; Reservas; Serve bebida alcoólica; Serviço de mesa; Wi-fi gratuito"
"Berry's Iced Food Recife - Sorveteria","","","","Rua Amélia Número 327, Recife, Pernambuco 52011-050","","","-8.045322","-34.898254",4,1,"",""
"Beto's Cafeteria Lanchonete E Bar","","","","Rua João Uzêda Luna, 102 Agua Fria, Recife, Pernambuco 52111-310","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d8215027-Reviews-Beto_s_Cafeteria_Lanchonete_E_Bar-Recife_State_of_Pernambuco.html","-8.018718","-34.89523",-1,-1,"",""
"Betobeer Cervejaria","","","","Avenida Santos Dumont 490 Galeria Via Venelli, loja 6, Recife, Pernambuco 52050-035","","","-8.03687","-34.89803",-1,-1,"",""
"Bifestas","","","","Rua da Palma 205 Sto Antonio, Recife, Pernambuco 50010-460","","","-8.06476","-34.8805",3,1,"",""
"Bigode Burger","Hambúrguer artesanal de qualidade!","","","Avenida Rio Largo, 130 UR-2 - Ibura, Recife, Pernambuco 51340-000","+55 81 99599-5502","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d17655176-Reviews-Bigode_LanchesR-Recife_State_of_Pernambuco.html","-8.113552","-34.953953",4.8,485,"$","Aceita cartão de crédito; Acesso para cadeirantes; Entrega; Estacionamento na rua; Lugares para sentar; Mesas ao ar livre; Pagamento digital; Para levar; Permite cães; Serviço de mesa; Televisão; Wi-fi gratuito"
"Billa's Bar","","Pub","","Rua da Concordia 721 Centro, Recife, Pernambuco 50020-055","","","-8.06982","-34.88301",3,1,"",""
"Billy Paul Bar","","","","Rua Sargento Wilson Viana, 263, Recife, Pernambuco","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d27229901-Reviews-Billy_Paul_Bar-Recife_State_of_Pernambuco.html","-8.090691","-34.962708",-1,-1,"",""
"Biriteiro's Beer","","","","Rua Nova Lusitânia, Recife, Pernambuco","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d27309583-Reviews-Biriteiro_s_Beer-Recife_State_of_Pernambuco.html","-8.040325","-34.957592",-1,-1,"",""
"Bistro Barao","","","","Rua Barao de Souza Leao 611 Boa Viagem, Recife, Pernambuco 51030-300","","","-8.13188","-34.90557",4.5,4,"$$ - $$$",""
"Bistro Salad & Grill","","","","Avenida Gov Agamenon Magalhaes 2615 and 18 Boa Vista, Recife, Pernambuco","","","-8.03729","-34.87427",-1,-1,"",""
"Black180","","","","Rua Antônio Curado, 646, Recife, Pernambuco","","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d27398736-Reviews-Black180-Recife_State_of_Pernambuco.html","-8.060376","-34.942368",-1,-1,"",""
"Blue Temakeria","Entrega","","","Road of Ubaias 289 Casa Forte, Recife, Pernambuco","+55 81 3076-6061","https://www.tripadvisor.com.br/Restaurant_Review-g304560-d7257564-Reviews-Blue_Temakeria-Recife_State_of_Pernambuco.html","-8.03085","-34.91915",3.8,18,"$","Entrega; Lugares para sentar; Para levar"
